episode,return,steps,success,end_reason,return_ma,success_rate_ma
539,-41.999999999999986,99,0,trap,-30.99,0.0
540,-31.4,38,0,trap,-31.04125,0.0
541,-27.3,24,0,trap,-31.052500000000002,0.0
542,-26.1,12,0,trap,-31.025,0.0
543,-28.6,28,0,trap,-30.994999999999997,0.0
544,-27.200000000000003,14,0,trap,-31.002499999999998,0.0
545,-25.8,9,0,enemy,-30.9575,0.0
546,-28.400000000000002,26,0,trap,-30.97,0.0
547,-25.8,9,0,trap,-30.9625,0.0
548,-27.3,24,0,enemy,-30.94375,0.0
549,-36.59999999999999,81,0,trap,-31.078749999999996,0.0
550,-27.5,26,0,trap,-31.00625,0.0
551,-27.2,23,0,trap,-30.933750000000003,0.0
552,-34.39999999999999,59,0,trap,-30.9875,0.0
553,-28.700000000000003,29,0,trap,-30.971250000000005,0.0
554,-40.599999999999994,67,0,trap,-30.903750000000002,0.0
555,-28.6,28,0,trap,-30.847499999999997,0.0
556,-29.599999999999998,29,0,trap,-30.886249999999997,0.0
557,-30.699999999999996,49,0,trap,-30.766250000000003,0.0
558,-32.3,56,0,trap,-30.798749999999995,0.0
559,-28.200000000000003,24,0,trap,-30.72,0.0
560,-28.900000000000002,31,0,enemy,-30.75,0.0
561,-28.900000000000002,22,0,trap,-30.784999999999997,0.0
562,-25.5,6,0,trap,-30.684999999999995,0.0
563,-38.899999999999984,95,0,trap,-30.830000000000002,0.0
564,-28.6,28,0,enemy,-30.682499999999997,0.0
565,-27.3,15,0,trap,-30.5725,0.0
566,-29.5,37,0,trap,-30.58375,0.0
567,-25.9,10,0,enemy,-30.55,0.0
568,-31.9,52,0,trap,-30.621250000000003,0.0
569,-30.6,30,0,enemy,-30.59375,0.0
570,-27.1,22,0,trap,-30.5825,0.0
571,-26.3,14,0,trap,-30.403750000000002,0.0
572,-25.6,7,0,trap,-30.2875,0.0
573,-26.4,15,0,trap,-30.267500000000002,0.0
574,-31.099999999999994,53,0,enemy,-30.29375,0.0
575,-27.0,21,0,trap,-30.233750000000004,0.0
576,-46.39999999999998,125,0,trap,-30.423749999999995,0.0
577,-27.5,17,0,trap,-30.222499999999997,0.0
578,-27.0,21,0,trap,-30.193749999999994,0.0
579,-30.0,33,0,trap,-30.151249999999997,0.0
580,-38.9,41,0,trap,-30.0125,0.0
581,-26.4,15,0,enemy,-30.005000000000003,0.0
582,-30.7,40,0,trap,-30.044999999999998,0.0
583,-28.1,32,0,enemy,-29.99125,0.0
584,-28.800000000000004,30,0,trap,-29.984999999999996,0.0
585,-30.099999999999998,52,0,enemy,-29.978749999999998,0.0
586,-26.900000000000002,20,0,enemy,-29.99,0.0
587,-28.900000000000002,40,0,trap,-29.942500000000003,0.0
588,-26.7,18,0,trap,-29.928749999999997,0.0
589,-35.29999999999998,77,0,trap,-30.026249999999997,0.0
590,-25.8,9,0,enemy,-29.91375,0.0
591,-53.40000000000001,105,0,trap,-30.241249999999997,0.0
592,-37.5,36,0,trap,-30.329999999999995,0.0
593,-29.799999999999997,49,0,trap,-30.353749999999998,0.0
594,-27.6,18,0,trap,-30.361249999999995,0.0
595,-26.4,15,0,trap,-30.35,0.0
596,-34.699999999999996,53,0,trap,-30.406249999999993,0.0
597,-26.6,17,0,trap,-30.327500000000004,0.0
598,-36.5,44,0,enemy,-30.4675,0.0
599,-35.69999999999999,90,0,trap,-30.566249999999997,0.0
600,-27.8,20,0,enemy,-30.576249999999998,0.0
601,-27.2,23,0,enemy,-30.533749999999998,0.0
602,-33.3,48,0,trap,-30.546250000000004,0.0
603,-66.10000000000007,124,0,enemy,-31.0325,0.0
604,-33.49999999999999,59,0,trap,-31.098750000000003,0.0
605,-26.6,17,0,trap,-31.0925,0.0
606,-28.400000000000002,26,0,enemy,-31.06875,0.0
607,-26.7,18,0,trap,-31.057499999999997,0.0
608,-30.4,46,0,trap,-31.095,0.0
609,-28.1,32,0,trap,-31.091249999999995,0.0
610,-30.599999999999998,30,0,enemy,-30.703750000000003,0.0
611,-26.8,19,0,trap,-30.68125,0.0
612,-31.79999999999999,60,0,trap,-30.576249999999998,0.0
613,-29.1,42,0,enemy,-30.546249999999997,0.0
614,-28.1,32,0,trap,-30.57125,0.0
615,-33.0,54,0,trap,-30.6575,0.0
616,-30.4,46,0,enemy,-30.70625,0.0
617,-32.3,47,0,enemy,-30.74125,0.0
618,-27.1,22,0,trap,-30.71,0.0
619,-30.7,40,0,enemy,-30.56875,0.0
620,-60.000000000000064,126,0,trap,-30.92625,0.0
621,-47.8,103,0,trap,-31.182499999999997,0.0
622,-30.299999999999997,45,0,trap,-31.234999999999996,0.0
623,-28.0,22,0,trap,-31.2275,0.0
624,-27.400000000000002,25,0,trap,-31.23,0.0
625,-25.7,8,0,enemy,-31.22875,0.0
626,-39.999999999999986,70,0,trap,-31.37375,0.0
627,-29.5,28,0,trap,-31.420000000000005,0.0
628,-25.4,5,0,enemy,-31.39625,0.0
629,-37.199999999999996,69,0,trap,-31.403750000000002,0.0
630,-36.3,33,0,trap,-31.513749999999998,0.0
631,-45.90000000000003,138,0,trap,-31.747499999999995,0.0
632,-26.5,16,0,trap,-31.64875,0.0
633,-38.19999999999999,70,0,trap,-31.767500000000002,0.0
634,-36.699999999999996,46,0,trap,-31.71875,0.0
635,-27.700000000000003,28,0,enemy,-31.7075,0.0
636,-36.39999999999998,97,0,enemy,-31.7925,0.0
637,-27.8,20,0,trap,-31.75625,0.0
638,-28.8,21,0,trap,-31.7125,0.0
639,-26.0,11,0,trap,-31.684999999999995,0.0
640,-34.99999999999999,47,0,trap,-31.761249999999997,0.0
641,-26.3,14,0,trap,-31.72875,0.0
642,-26.1,12,0,trap,-31.736250000000002,0.0
643,-31.0,43,0,trap,-31.6375,0.0
644,-27.1,22,0,enemy,-31.61875,0.0
645,-31.0,34,0,enemy,-31.665,0.0
646,-36.599999999999994,72,0,trap,-31.753750000000004,0.0
647,-39.9,60,0,enemy,-31.928749999999997,0.0
648,-27.6,18,0,enemy,-31.875,0.0
649,-29.9,32,0,trap,-31.866249999999997,0.0
650,-27.6,27,0,trap,-31.872500000000002,0.0
651,-27.2,23,0,enemy,-31.88375,0.0
652,-30.799999999999997,41,0,enemy,-31.94875,0.0
653,-26.900000000000002,20,0,enemy,-31.954999999999995,0.0
654,-48.200000000000045,107,0,enemy,-32.16875,0.0
655,-37.99999999999997,113,0,trap,-32.30625,0.0
656,-25.2,3,0,enemy,-32.041250000000005,0.0
657,-33.69999999999999,61,0,trap,-32.118750000000006,0.0
658,-31.099999999999998,44,0,trap,-32.17,0.0
659,-31.199999999999996,45,0,trap,-32.185,0.0
660,-28.400000000000002,26,0,enemy,-32.05375,0.0
661,-29.200000000000003,34,0,trap,-32.08875,0.0
662,-33.69999999999999,61,0,trap,-32.126250000000006,0.0
663,-32.099999999999994,63,0,trap,-32.176249999999996,0.0
664,-34.39999999999999,68,0,trap,-32.24625,0.0
665,-38.89999999999998,95,0,trap,-32.35625,0.0
666,-30.699999999999996,40,0,enemy,-32.40375,0.0
667,-29.4,45,0,trap,-32.410000000000004,0.0
668,-33.199999999999996,56,0,trap,-32.49125,0.0
669,-29.4,27,0,trap,-32.417500000000004,0.0
670,-32.8,52,0,enemy,-32.504999999999995,0.0
671,-30.799999999999997,59,0,trap,-32.222500000000004,0.0
672,-29.2,25,0,trap,-32.11875,0.0
673,-35.4,24,0,trap,-32.18875,0.0
674,-34.79999999999999,72,0,trap,-32.27875,0.0
675,-56.6000000000001,137,0,trap,-32.65625,0.0
676,-41.900000000000006,53,0,enemy,-32.74625,0.0
677,-43.3,103,0,trap,-32.955,0.0
678,-35.499999999999986,70,0,trap,-32.9425,0.0
679,-29.1,42,0,trap,-32.86,0.0
680,-25.7,8,0,trap,-32.833749999999995,0.0
681,-28.5,36,0,trap,-32.85,0.0
682,-26.1,12,0,trap,-32.76,0.0
683,-52.200000000000045,156,0,trap,-32.58625,0.0
684,-31.699999999999996,32,0,trap,-32.56375,0.0
685,-26.2,13,0,trap,-32.55875,0.0
686,-28.900000000000002,40,0,enemy,-32.565000000000005,0.0
687,-33.599999999999994,60,0,trap,-32.651250000000005,0.0
688,-39.999999999999986,70,0,enemy,-32.77125,0.0
689,-37.899999999999984,76,0,trap,-32.89375,0.0
690,-28.5,36,0,enemy,-32.86749999999999,0.0
691,-29.0,32,0,trap,-32.894999999999996,0.0
692,-46.10000000000003,113,0,enemy,-33.073750000000004,0.0
693,-27.1,22,0,trap,-33.04875,0.0
694,-30.4,28,0,enemy,-33.0775,0.0
695,-27.900000000000002,30,0,trap,-33.01375,0.0
696,-38.19999999999998,79,0,trap,-33.11125,0.0
697,-29.4,45,0,trap,-33.075,0.0
698,-31.499999999999996,48,0,trap,-33.13,0.0
699,-36.59999999999998,99,0,trap,-33.20375,0.0
700,-29.1,33,0,trap,-32.8175,0.0
701,-36.599999999999994,54,0,enemy,-32.677499999999995,0.0
702,-40.59999999999999,76,0,enemy,-32.80625,0.0
703,-27.8,29,0,trap,-32.80375,0.0
704,-31.499999999999996,57,0,enemy,-32.855000000000004,0.0
705,-31.39999999999999,65,0,trap,-32.926249999999996,0.0
706,-26.5,16,0,enemy,-32.7575,0.0
707,-44.8,118,0,trap,-32.94875,0.0
708,-32.199999999999996,46,0,enemy,-33.033750000000005,0.0
709,-29.6,38,0,trap,-32.93875,0.0
710,-46.000000000000014,121,0,trap,-33.06,0.0
711,-25.7,8,0,trap,-32.8075,0.0
712,-25.5,6,0,enemy,-32.795,0.0
713,-40.399999999999984,74,0,trap,-32.8225,0.0
714,-29.7,48,0,enemy,-32.735,0.0
715,-26.0,11,0,trap,-32.713750000000005,0.0
716,-32.3,47,0,trap,-32.6625,0.0
717,-28.700000000000003,38,0,trap,-32.67375,0.0
718,-29.200000000000003,43,0,trap,-32.67875,0.0
719,-27.3,15,0,trap,-32.69500000000001,0.0
720,-34.599999999999994,43,0,trap,-32.690000000000005,0.0
721,-29.0,32,0,enemy,-32.72375,0.0
722,-33.499999999999986,50,0,trap,-32.816250000000004,0.0
723,-28.0,22,0,trap,-32.77875,0.0
724,-26.4,15,0,trap,-32.769999999999996,0.0
725,-29.200000000000003,43,0,trap,-32.7475,0.0
726,-29.0,32,0,trap,-32.652499999999996,0.0
727,-47.50000000000002,109,0,trap,-32.7475,0.0
728,-37.899999999999984,85,0,trap,-32.87625,0.0
729,-75.80000000000018,212,0,enemy,-33.45,0.0
730,-37.49999999999999,54,0,trap,-33.573750000000004,0.0
731,-29.799999999999997,49,0,trap,-33.60625,0.0
732,-30.7,49,0,trap,-33.605000000000004,0.0
733,-30.299999999999997,45,0,enemy,-33.6475,0.0
734,-39.89999999999999,87,0,trap,-33.54375,0.0
735,-27.2,23,0,enemy,-33.40875,0.0
736,-28.1,23,0,trap,-33.44500000000001,0.0
737,-31.1,26,0,trap,-33.4125,0.0
738,-67.00000000000009,223,0,enemy,-33.86125,0.0
739,-28.700000000000003,29,0,trap,-33.83,0.0
740,-26.5,16,0,enemy,-33.80625,0.0
741,-27.3,24,0,enemy,-33.782500000000006,0.0
742,-30.799999999999997,50,0,enemy,-33.74625,0.0
743,-28.0,22,0,enemy,-33.69500000000001,0.0
744,-28.1,23,0,trap,-33.61625,0.0
745,-30.7,31,0,enemy,-33.51375,0.0
746,-28.0,31,0,trap,-33.480000000000004,0.0
747,-28.400000000000002,17,0,trap,-33.4675,0.0
748,-35.89999999999999,56,0,trap,-33.501250000000006,0.0
749,-30.0,42,0,trap,-33.508750000000006,0.0
750,-31.699999999999992,68,0,trap,-33.495000000000005,0.0
751,-46.700000000000024,110,0,enemy,-33.69375000000001,0.0
752,-30.199999999999996,26,0,enemy,-33.706250000000004,0.0
753,-30.3,36,0,trap,-33.642500000000005,0.0
754,-30.199999999999996,44,0,trap,-33.585,0.0
755,-29.3,44,0,trap,-33.243750000000006,0.0
756,-54.400000000000084,160,0,trap,-33.400000000000006,0.0
757,-25.6,7,0,trap,-33.17875,0.0
758,-29.6,29,0,trap,-33.105000000000004,0.0
759,-27.0,12,0,enemy,-33.07875,0.0
760,-26.8,19,0,enemy,-33.09250000000001,0.0
761,-32.199999999999996,55,0,enemy,-33.13875,0.0
762,-33.59999999999999,69,0,trap,-33.2325,0.0
763,-41.09999999999998,99,0,trap,-33.09375,0.0
764,-27.900000000000002,21,0,trap,-33.04625,0.0
765,-25.2,3,0,trap,-33.033750000000005,0.0
766,-28.1,32,0,enemy,-33.02375,0.0
767,-26.0,11,0,trap,-32.92875,0.0
768,-29.3,44,0,enemy,-32.795,0.0
769,-32.199999999999996,46,0,enemy,-32.72375000000001,0.0
770,-35.69999999999999,72,0,trap,-32.813750000000006,0.0
771,-27.6,27,0,enemy,-32.79625,0.0
772,-26.3,14,0,trap,-32.54875,0.0
773,-27.1,22,0,enemy,-32.54875,0.0
774,-27.6,27,0,trap,-32.51375,0.0
775,-28.400000000000002,35,0,trap,-32.519999999999996,0.0
776,-27.8,29,0,enemy,-32.39,0.0
777,-29.9,32,0,trap,-32.39625,0.0
778,-26.0,11,0,trap,-32.3275,0.0
779,-56.90000000000007,185,0,trap,-32.58125,0.0
780,-27.1,22,0,trap,-32.556250000000006,0.0
781,-29.3,26,0,trap,-32.465,0.0
782,-32.599999999999994,59,0,trap,-32.36500000000001,0.0
783,-26.3,14,0,enemy,-32.346250000000005,0.0
784,-41.3,74,0,enemy,-32.46875000000001,0.0
785,-27.1,22,0,trap,-32.415000000000006,0.0
786,-32.5,40,0,trap,-32.49,0.0
787,-31.59999999999999,49,0,trap,-32.325,0.0
788,2.499999999999986,86,1,goal,-31.891250000000003,0.0125
789,-37.79999999999998,102,0,trap,-31.993750000000006,0.0125
790,-4.499999999999993,138,1,goal,-31.475000000000005,0.025
791,-26.8,19,0,trap,-31.488750000000003,0.025
792,-25.3,4,0,enemy,-31.486250000000005,0.025
793,-34.29999999999998,67,0,trap,-31.410000000000004,0.025
794,-2.6000000000000227,155,1,goal,-31.071250000000003,0.0375
795,-35.999999999999986,84,0,trap,-31.196250000000003,0.0375
796,-33.599999999999994,60,0,trap,-31.212500000000006,0.0375
797,-32.69999999999999,69,0,trap,-31.2625,0.0375
798,-31.099999999999994,44,0,trap,-31.286250000000003,0.0375
799,-29.5,46,0,trap,-31.31375,0.0375
800,-42.89999999999999,108,0,enemy,-31.4175,0.0375
801,-30.699999999999996,49,0,trap,-31.438750000000006,0.0375
802,-26.0,11,0,trap,-31.345000000000006,0.0375
803,-28.5,36,0,enemy,-31.351250000000004,0.0375
804,-29.200000000000003,34,0,enemy,-31.386250000000008,0.0375
805,-33.199999999999996,47,0,trap,-31.43625,0.0375
806,-25.6,7,0,enemy,-31.393750000000004,0.0375
807,-29.1,33,0,trap,-31.163750000000004,0.0375
808,-28.200000000000003,24,0,enemy,-31.0425,0.0375
809,-27.6,27,0,enemy,-30.439999999999998,0.0375
810,-25.9,10,0,trap,-30.294999999999998,0.0375
811,-33.49999999999999,59,0,enemy,-30.341250000000002,0.0375
812,-37.999999999999986,68,0,trap,-30.432499999999997,0.0375
813,-28.400000000000002,26,0,trap,-30.408750000000005,0.0375
814,-42.79999999999998,98,0,enemy,-30.445,0.0375
815,-32.59999999999999,68,0,enemy,-30.512500000000006,0.0375
816,-33.89999999999999,81,0,trap,-30.584999999999997,0.0375
817,-39.89999999999999,69,0,trap,-30.695,0.0375
818,-29.3,35,0,trap,-30.223750000000003,0.0375
819,-27.0,21,0,enemy,-30.202500000000004,0.0375
820,8.800000000000006,68,1,goal,-29.76125,0.05
821,-26.1,12,0,trap,-29.746249999999996,0.05
822,-49.000000000000014,106,0,enemy,-29.973749999999995,0.05
823,9.000000000000012,75,1,goal,-29.511249999999997,0.0625
824,-40.69999999999998,95,0,enemy,-29.66875,0.0625
825,-28.5,27,0,enemy,-29.641250000000003,0.0625
826,-36.59999999999998,90,0,trap,-29.74875,0.0625
827,-27.2,23,0,trap,-29.733749999999997,0.0625
828,-31.59999999999999,49,0,trap,-29.679999999999996,0.0625
829,-27.400000000000002,25,0,trap,-29.647499999999997,0.0625
830,-38.79999999999998,103,0,enemy,-29.736250000000002,0.0625
831,-39.29999999999998,81,0,trap,-29.643749999999994,0.0625
832,-30.5,29,0,enemy,-29.647499999999997,0.0625
833,-29.4,27,0,trap,-29.636249999999997,0.0625
834,-39.699999999999974,103,0,trap,-29.755000000000003,0.0625
835,-28.3,34,0,trap,-29.742499999999996,0.0625
836,-27.2,23,0,trap,-29.402499999999996,0.0625
837,-3.2000000000000455,170,1,goal,-29.122499999999995,0.075
838,-31.999999999999993,62,0,trap,-29.152499999999996,0.075
839,-44.7,135,0,trap,-29.373749999999994,0.075
840,-28.900000000000002,40,0,trap,-29.399999999999995,0.075
841,-26.6,17,0,trap,-29.329999999999995,0.075
842,-45.70000000000001,73,0,trap,-29.48125,0.075
843,-30.200000000000003,44,0,enemy,-29.345,0.075
844,-27.400000000000002,25,0,trap,-29.338749999999997,0.075
845,-37.79999999999998,93,0,trap,-29.496249999999996,0.075
846,-28.1,32,0,trap,-29.496249999999996,0.075
847,-27.8,20,0,trap,-29.518749999999994,0.075
848,-30.4,37,0,trap,-29.5325,0.075
849,-37.29999999999999,70,0,enemy,-29.596249999999998,0.075
850,-36.29999999999999,51,0,trap,-29.603749999999998,0.075
851,10.300000000000004,62,1,goal,-29.130000000000003,0.0875
852,-36.19999999999998,86,0,enemy,-29.253749999999997,0.0875
853,-25.4,5,0,trap,-29.232499999999998,0.0875
854,-28.1,32,0,trap,-29.23875,0.0875
855,-1.40000000000002,134,1,goal,-28.901249999999997,0.1
856,-36.49999999999998,98,0,enemy,-29.009999999999998,0.1
857,-26.900000000000002,20,0,trap,-28.972499999999997,0.1
858,-28.700000000000003,38,0,trap,-29.006249999999994,0.1
859,-32.699999999999996,51,0,trap,-28.703749999999996,0.1
860,-28.3,34,0,trap,-28.718749999999993,0.1
861,13.399999999999999,40,1,goal,-28.184999999999995,0.1125
862,-26.2,13,0,trap,-28.105,0.1125
863,-26.6,17,0,enemy,-28.108749999999997,0.1125
864,-44.500000000000014,124,0,trap,-28.148749999999996,0.1125
865,-29.0,32,0,trap,-28.172499999999996,0.1125
866,-36.399999999999984,88,0,trap,-28.221249999999998,0.1125
867,-45.79999999999998,119,0,trap,-28.398749999999996,0.1125
868,-27.2,23,0,trap,-28.77,0.1
869,-29.9,50,0,trap,-28.671249999999997,0.1
870,-27.5,17,0,trap,-28.95875,0.0875
871,-35.39999999999999,69,0,trap,-29.066249999999997,0.0875
872,-34.9,46,0,enemy,-29.186249999999994,0.0875
873,-28.7,20,0,trap,-29.11625,0.0875
874,-29.5,37,0,enemy,-29.452499999999997,0.075
875,-33.29999999999999,66,0,enemy,-29.418749999999996,0.075
876,-32.69999999999999,60,0,trap,-29.40749999999999,0.075
877,-42.199999999999974,110,0,enemy,-29.526249999999997,0.075
878,-29.800000000000004,40,0,enemy,-29.509999999999998,0.075
879,-30.299999999999997,45,0,trap,-29.52,0.075
880,-26.8,19,0,trap,-29.31875,0.075
881,-36.89999999999999,66,0,trap,-29.39624999999999,0.075
882,-26.4,15,0,trap,-29.401249999999994,0.075
883,-28.900000000000002,31,0,trap,-29.406249999999993,0.075
884,-26.7,18,0,trap,-29.374999999999993,0.075
885,-35.59999999999999,80,0,trap,-29.405,0.075
886,-29.5,46,0,trap,-29.453749999999996,0.075
887,-30.3,36,0,trap,-29.468749999999993,0.075
888,-32.199999999999996,55,0,enemy,-29.51875,0.075
889,-33.29999999999998,84,0,trap,-29.589999999999996,0.075
890,-37.49999999999998,99,0,trap,-29.734999999999996,0.075
891,-28.5,36,0,trap,-29.672499999999996,0.075
892,5.400000000000025,102,1,goal,-29.129999999999995,0.0875
893,-3.1000000000000014,151,1,goal,-28.81374999999999,0.1
894,-40.299999999999976,100,0,enemy,-28.7825,0.1
895,-43.400000000000006,149,0,trap,-28.917499999999997,0.1
896,-30.599999999999994,39,0,enemy,-28.87625,0.1
897,-26.7,9,0,trap,-28.711249999999996,0.1
898,-36.69999999999999,55,0,trap,-28.803749999999997,0.1
899,-41.29999999999997,128,0,trap,-28.982499999999995,0.1
900,-33.19999999999999,74,0,trap,-29.5075,0.0875
901,-26.0,11,0,enemy,-29.50625,0.0875
902,-30.099999999999998,52,0,trap,-29.27,0.0875
903,-28.8,30,0,enemy,-29.742499999999996,0.075
904,-36.59999999999999,90,0,trap,-29.691249999999997,0.075
905,9.200000000000015,73,1,goal,-29.21999999999999,0.0875
906,-30.299999999999997,27,0,trap,-29.141249999999996,0.0875
907,-32.69999999999999,60,0,enemy,-29.209999999999997,0.0875
908,-33.49999999999999,50,0,enemy,-29.233749999999997,0.0875
909,-29.5,37,0,enemy,-29.259999999999998,0.0875
910,-33.3,48,0,trap,-29.191249999999997,0.0875
911,-30.499999999999996,38,0,trap,-29.08125,0.0875
912,-29.5,37,0,trap,-29.06875,0.0875
913,-38.79999999999999,76,0,enemy,-29.186249999999994,0.0875
914,-25.6,7,0,trap,-29.009999999999998,0.0875
915,-38.69999999999999,66,0,trap,-29.139999999999997,0.0875
916,-38.29999999999998,89,0,trap,-29.27874999999999,0.0875
917,-29.2,34,0,enemy,-29.603749999999998,0.075
918,10.600000000000014,86,1,goal,-29.07125,0.0875
919,-26.8,19,0,enemy,-28.847499999999997,0.0875
920,-49.50000000000005,129,0,enemy,-29.104999999999997,0.0875
921,-34.4,41,0,trap,-29.202499999999997,0.0875
922,-27.2,23,0,enemy,-28.971249999999998,0.0875
923,-28.200000000000003,33,0,enemy,-28.94625,0.0875
924,13.700000000000003,55,1,goal,-28.432499999999997,0.1
925,6.000000000000023,114,1,goal,-27.88499999999999,0.1125
926,-36.69999999999998,91,0,trap,-27.992499999999996,0.1125
927,-30.6,48,0,enemy,-28.027499999999996,0.1125
928,17.099999999999998,30,1,goal,-27.433749999999996,0.125
929,-26.6,17,0,trap,-27.299999999999994,0.125
930,-27.2,23,0,trap,-27.186249999999994,0.125
931,-1.8999999999999986,166,1,goal,-27.338749999999994,0.125
932,-31.4,38,0,trap,-27.278749999999995,0.125
933,11.000000000000007,46,1,goal,-26.823749999999997,0.1375
934,9.100000000000014,65,1,goal,-26.358749999999997,0.15
935,-28.8,30,0,trap,-26.701249999999995,0.1375
936,-26.900000000000002,20,0,enemy,-26.581249999999994,0.1375
937,-30.0,33,0,trap,-26.619999999999994,0.1375
938,-38.19999999999998,88,0,enemy,-26.73875,0.1375
939,15.999999999999998,41,1,goal,-26.129999999999995,0.15
940,-27.0,12,0,enemy,-26.11375,0.15
941,14.500000000000004,47,1,goal,-26.1,0.15
942,-26.900000000000002,20,0,trap,-26.108749999999993,0.15
943,-31.0,25,0,trap,-26.163749999999993,0.15
944,-36.59999999999999,72,0,trap,-26.064999999999998,0.15
945,-35.59999999999999,80,0,enemy,-26.147499999999997,0.15
946,-28.8,30,0,trap,-26.05249999999999,0.15
947,-42.79999999999998,143,0,enemy,-26.014999999999993,0.15
948,-28.8,39,0,enemy,-26.034999999999997,0.15
949,-32.69999999999999,69,0,enemy,-26.069999999999993,0.15
950,10.900000000000006,65,1,goal,-25.589999999999996,0.1625
951,-41.99999999999997,162,0,trap,-25.672499999999992,0.1625
952,-29.799999999999997,49,0,enemy,-25.608749999999997,0.1625
953,6.700000000000017,89,1,goal,-25.166249999999994,0.175
954,-28.3,34,0,trap,-25.151249999999994,0.175
955,-27.400000000000002,25,0,trap,-25.077499999999993,0.175
956,-28.8,39,0,trap,-25.028749999999995,0.175
957,12.70000000000001,74,1,goal,-24.342499999999994,0.1875
958,-28.0,31,0,trap,-24.319999999999993,0.1875
959,-28.1,32,0,trap,-24.292499999999997,0.1875
960,-30.499999999999996,56,0,trap,-24.338749999999997,0.1875
961,-38.09999999999998,105,0,trap,-24.353749999999994,0.1875
962,-29.7,48,0,enemy,-24.394999999999996,0.1875
963,-28.1,32,0,enemy,-24.384999999999994,0.1875
964,-34.499999999999986,78,0,trap,-24.482499999999995,0.1875
965,-30.199999999999996,53,0,trap,-24.414999999999996,0.1875
966,-30.9,51,0,trap,-24.432499999999997,0.1875
967,-27.900000000000002,30,0,enemy,-24.402499999999996,0.1875
968,-32.199999999999996,55,0,trap,-24.402499999999996,0.1875
969,-45.90000000000001,156,0,trap,-24.559999999999995,0.1875
970,-36.29999999999998,69,0,trap,-24.544999999999995,0.1875
971,-37.69999999999999,74,0,trap,-24.659999999999997,0.1875
972,-28.700000000000003,38,0,trap,-25.086249999999996,0.175
973,-35.19999999999999,76,0,trap,-25.487499999999994,0.1625
974,13.900000000000002,35,1,goal,-24.809999999999995,0.175
975,-27.400000000000002,25,0,enemy,-24.609999999999992,0.175
976,-33.49999999999999,50,0,trap,-24.646249999999995,0.175
977,-34.099999999999994,65,0,enemy,-24.738749999999992,0.175
978,-30.799999999999997,50,0,trap,-24.665,0.175
979,-26.8,10,0,trap,-24.483749999999993,0.175
980,-39.49999999999997,128,0,trap,-24.562499999999996,0.175
981,-37.69999999999998,83,0,trap,-24.708749999999995,0.175
982,-35.099999999999994,75,0,trap,-24.771249999999995,0.175
983,10.000000000000012,83,1,goal,-24.286249999999995,0.1875
984,-38.89999999999999,77,0,trap,-24.314999999999994,0.1875
985,13.799999999999999,36,1,goal,-24.257499999999997,0.1875
986,15.200000000000001,49,1,goal,-23.68874999999999,0.2
987,-29.1,33,0,enemy,-23.643749999999997,0.2
988,-27.400000000000002,25,0,enemy,-23.567499999999995,0.2
989,-30.499999999999996,47,0,enemy,-23.579999999999995,0.2
990,-36.79999999999998,83,0,trap,-23.623749999999994,0.2
991,3.9000000000000306,126,1,goal,-23.193749999999998,0.2125
992,-30.5,29,0,trap,-23.206249999999997,0.2125
993,-29.799999999999997,49,0,trap,-23.093749999999993,0.2125
994,11.5,50,1,goal,-22.629999999999995,0.225
995,-32.79999999999999,61,0,enemy,-22.556249999999995,0.225
996,3.100000000000019,125,1,goal,-22.038749999999997,0.2375
997,-28.200000000000003,33,0,enemy,-22.026249999999994,0.2375
998,8.800000000000013,77,1,goal,-22.048749999999995,0.2375
999,12.600000000000003,57,1,goal,-21.55625,0.25
1000,-26.7,18,0,trap,-21.27124999999999,0.25
1001,-27.700000000000003,28,0,enemy,-21.187499999999993,0.25
1002,16.599999999999998,26,1,goal,-20.639999999999993,0.2625
1003,-28.5,36,0,trap,-20.643749999999994,0.2625
1004,-35.19999999999998,94,0,enemy,-21.254999999999995,0.25
1005,-29.5,46,0,enemy,-21.698749999999997,0.2375
1006,-25.8,9,0,trap,-21.562499999999993,0.2375
1007,13.200000000000008,69,1,goal,-21.014999999999993,0.25
1008,-28.6,37,0,enemy,-21.586249999999993,0.2375
1009,-27.6,18,0,trap,-21.598749999999995,0.2375
1010,-40.09999999999997,107,0,trap,-21.759999999999994,0.2375
1011,-28.1,23,0,trap,-22.087499999999995,0.225
1012,-29.200000000000003,43,0,trap,-22.059999999999995,0.225
1013,-31.199999999999992,45,0,trap,-22.587499999999995,0.2125
1014,15.0,42,1,goal,-22.513749999999995,0.2125
1015,-33.999999999999986,73,0,trap,-22.578749999999992,0.2125
1016,-33.49999999999999,68,0,trap,-22.661249999999995,0.2125
1017,14.700000000000003,45,1,goal,-22.102499999999996,0.225
1018,10.900000000000013,83,1,goal,-21.488749999999992,0.2375
1019,15.999999999999998,41,1,goal,-21.488749999999996,0.2375
1020,-33.999999999999986,64,0,trap,-21.576249999999995,0.2375
1021,11.600000000000005,58,1,goal,-21.612499999999994,0.2375
1022,-36.19999999999998,86,0,enemy,-21.728749999999994,0.2375
1023,-33.29999999999998,84,0,trap,-21.757499999999993,0.2375
1024,12.40000000000001,68,1,goal,-21.144999999999992,0.25
1025,-32.0,53,0,enemy,-21.099999999999994,0.25
1026,14.200000000000005,41,1,goal,-20.562499999999993,0.2625
